,sbj_ID,Age,Gender,Education,L1,L2,L3,L4,otherLs,task,AoAL1,AoAL2,AoAL3,AoAL4,AoAgioL1,AoAgioL2,AoAgioL3,AoAgioL4,anniInstrL1,anniInstrL2,anniInstrL3,anniInstrL4,anniPaeseL1,anniPaeseL2,anniPaeseL3,anniPaeseL4,anniFamigliaL1,anniFamigliaL2,anniFamigliaL3,anniFamigliaL4,anniLavoroL1,anniLavoroL2,anniLavoroL3,anniLavoroL4,PercAmiciL1,PercAmiciL2,PercAmiciL3,PercAmiciL4,PercFamigliaL1,PercFamigliaL2,PercFamigliaL3,PercFamigliaL4,PercLavoroL1,PercLavoroL2,PercLavoroL3,PercLavoroL4,PercStessoL1,PercStessoL2,PercStessoL3,PercStessoL4,PercCalcoliL1,PercCalcoliL2,PercCalcoliL3,PercCalcoliL4,ProfParlaL1,ProfParlaL2,ProfParlaL3,ProfParlaL4,ProfCapisceL1,ProfCapisceL2,ProfCapisceL3,ProfCapisceL4,ProfLeggeL1,ProfLeggeL2,ProfLeggeL3,ProfLeggeL4,AttentionL1,AttentionL2,AttentionL3,AttentionL4,ProfScriveL1,ProfScriveL2,ProfScriveL3,ProfScriveL4,AttMiStessoL1,AttMiStessoL2,AttMiStessoL3,AttMiStessoL4,AttCulturaL1,AttCulturaL2,AttCulturaL3,AttCulturaL4,AttLivNativoL1,AttLivNativoL2,AttLivNativoL3,AttLivNativoL4,AttMadrelinguaL1,AttMadrelinguaL2,AttMadrelinguaL3,AttMadrelinguaL4,HistoryL1Score,HistoryL2Score,HistoryL3Score,HistoryL4Score,UseL1Score,UseL2Score,UseL3Score,UseL4Score,ProficiencyL1Score,ProficiencyL2Score,ProficiencyL3Score,ProficiencyL4Score,AttitudeL1Score,AttitudeL2Score,AttitudeL3Score,AttitudeL4Score,L1Score,L2Score,L3Score,L4Score,AoEaseL1,AoEaseL2,yearsEduL1,yearsEduL2,yearsCountryL1,yearsCountryL2,yearsFamilyL1,yearsFamilyL2,yearsWorkL1,yearsWorkL2,PercFriendsL1,PercFriendsL2,PercFamilyL1,PercFamilyL2,PercWorkL1,PercWorkL2,PercSelfL1,PercSelfL2,PercCountL1,PercCountL2,ProfSpeakL1,ProfSpeakL2,ProfUnderstandL1,ProfUnderstandL2,ProfReadL1,ProfReadL2,ProfWriteL1,ProfWriteL2,AttSelfL1,AttSelfL2,AttCultureL1,AttCultureL2,AttNativeLevelL1,AttNativeLevelL2,AttMothertongueL1,AttMothertongueL2,AoEaseL3,AoEaseL4,yearsEduL3,yearsEduL4,yearsCountryL3,yearsCountryL4,yearsFamilyL3,yearsFamilyL4,yearsWorkL3,yearsWorkL4,PercFriendsL3,PercFriendsL4,PercFamilyL3,PercFamilyL4,PercWorkL3,PercWorkL4,PercSelfL3,PercSelfL4,PercCountL3,PercCountL4,ProfSpeakL3,ProfSpeakL4,ProfUnderstandL3,ProfUnderstandL4,ProfReadL3,ProfReadL4,ProfWriteL3,ProfWriteL4,AttSelfL3,AttSelfL4,AttCultureL3,AttCultureL4,AttNativeLevelL3,AttNativeLevelL4,AttMothertongueL3,AttMothertongueL4
0,614c8e5469405530dc27b9d5,22,Woman,College,SETSWANA,ENGLISH,SESOTHO,AFRIKAANS,YES,BLP,20,11.0,15.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,39.952,34.050000000000004,36.774,33.596000000000004,35.970000000000006,6.540000000000001,20.71,1.09,54.480000000000004,54.480000000000004,54.480000000000004,52.21,54.480000000000004,22.7,40.86,4.54,184.882,117.77000000000001,152.824,91.43600000000002,20.0,9.0,2.0,10.0,20.0,20.0,20.0,20.0,6.0,5.0,8.0,1.0,9.0,1.0,7.0,2.0,8.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,2.0,6.0,2.0,6.0,2.0,20.0,10.0,0.0,10.0,20.0,20.0,20.0,20.0,6.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,2.0,6.0,0.0,4.0,0.0,3.0,0.0
0,614dd6473c74b217ad73cc9c,22,Man,MinusCollege,english,n/a,n/a,n/a,no,BLP,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,44.946,0.0,0.0,0.0,54.50000000000001,0.0,0.0,0.0,45.4,0.0,0.0,0.0,45.4,0.0,0.0,0.0,190.246,0.0,0.0,0.0,20.0,,16.0,,20.0,,20.0,,3.0,,10.0,,10.0,,10.0,,10.0,,10.0,,4.0,,5.0,,5.0,,6.0,,6.0,,5.0,,5.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,614e230ff8700b32ea648508,22,Woman,PlusCollege,Sepedi,English,Xitsonga,Zulu,Yes,BLP,20,10.0,13.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,54.480000000000004,45.4,51.302,39.952,33.79,17.44,11.99,1.09,54.480000000000004,54.480000000000004,31.78,15.89,54.480000000000004,45.4,34.05,9.08,197.23000000000002,162.72,129.122,66.012,20.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,6.0,3.0,9.0,1.0,6.0,2.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,6.0,20.0,4.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,1.0,4.0,0.0,3.0,0.0,2.0,1.0,6.0,3.0
0,61520b079436973e05f72d33,23,Man,MinusCollege,Italian,English,Sicilian,n/a,n/a,BLP,20,14.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,45.4,17.706,36.32,0.0,41.42,7.630000000000001,11.99,0.0,52.21,52.21,20.43,0.0,40.86,31.78,40.86,0.0,179.89,109.326,109.60000000000001,0.0,20.0,6.0,20.0,19.0,20.0,0.0,20.0,0.0,0.0,0.0,8.0,1.0,8.0,0.0,8.0,2.0,5.0,3.0,9.0,1.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,3.0,6.0,6.0,0.0,0.0,20.0,,0.0,,20.0,,20.0,,0.0,,1.0,,2.0,,0.0,,2.0,,0.0,,3.0,,2.0,,3.0,,1.0,,6.0,,6.0,,6.0,,0.0,
0,61533ead92c280c34cc22482,22,Man,MinusCollege,Portuguese,English,n/a,n/a,no,BLP,20,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,42.676,14.528,0.0,0.0,45.78,8.72,0.0,0.0,54.480000000000004,47.67,0.0,0.0,47.67,34.05,0.0,0.0,190.606,104.968,0.0,0.0,20.0,8.0,12.0,9.0,20.0,0.0,20.0,0.0,2.0,0.0,9.0,1.0,7.0,3.0,10.0,0.0,7.0,3.0,9.0,1.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,3.0,3.0,6.0,6.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,61548fa2b637194e04c9bc09,24,Man,Masters,Portuguese,English,French,spanish,no,BLP,20,16.0,19.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,54.480000000000004,26.786,24.062,9.08,42.510000000000005,10.9,0.0,0.0,54.480000000000004,54.480000000000004,31.78,24.97,54.480000000000004,43.13,29.51,15.89,205.95000000000005,135.296,85.352,49.94,20.0,10.0,20.0,6.0,20.0,4.0,20.0,20.0,20.0,3.0,9.0,1.0,8.0,1.0,5.0,5.0,8.0,2.0,9.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,5.0,6.0,6.0,14.0,8.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,,,1.0,,,,0.0,0.0,0.0,0.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,6.0,1.0
0,6155e204cc071b306458dfff,24,Man,College,Polish,English,n/a,n/a,No.,BLP,20,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,49.486000000000004,17.706,0.0,0.0,40.330000000000005,14.170000000000002,0.0,0.0,54.480000000000004,49.94,0.0,0.0,47.67,54.480000000000004,0.0,0.0,191.966,136.296,0.0,0.0,14.0,10.0,15.0,14.0,20.0,0.0,20.0,0.0,20.0,1.0,7.0,3.0,9.0,1.0,8.0,2.0,6.0,4.0,7.0,3.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6156a440279fdf408ee663ae,25,Man,HighSchool,italian,n/a,n/a,n/a,no,BLP,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,44.492000000000004,0.0,0.0,0.0,54.50000000000001,0.0,0.0,0.0,54.480000000000004,0.0,0.0,0.0,54.480000000000004,0.0,0.0,0.0,207.95200000000006,0.0,0.0,0.0,20.0,,13.0,,20.0,,20.0,,5.0,,10.0,,10.0,,10.0,,10.0,,10.0,,6.0,,6.0,,6.0,,6.0,,6.0,,6.0,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6156b68cc77b48d6693b361c,22,Man,HighSchool,Romanian,English,German,Italian,n/a,BLP,20,13.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,40.86,14.982000000000001,4.54,4.54,30.520000000000003,19.62,15.260000000000002,0.0,54.480000000000004,54.480000000000004,34.05,6.8100000000000005,54.480000000000004,38.59,31.78,13.620000000000001,180.34,127.67200000000001,85.63,24.970000000000002,20.0,8.0,12.0,8.0,19.0,2.0,19.0,0.0,0.0,2.0,7.0,2.0,10.0,0.0,0.0,9.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,3.0,6.0,6.0,6.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,4.0,1.0,4.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,5.0,3.0,3.0,3.0
0,615b042301e3a24311563ee4,23,Man,MinusCollege,English,Afrikaans,n/a,n/a,no,BLP,20,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,44.492000000000004,30.418,0.0,0.0,51.230000000000004,0.0,0.0,0.0,54.480000000000004,24.97,0.0,0.0,54.480000000000004,22.7,0.0,0.0,204.68200000000002,78.088,0.0,0.0,20.0,4.0,14.0,6.0,20.0,20.0,20.0,20.0,4.0,4.0,9.0,0.0,10.0,0.0,9.0,0.0,9.0,0.0,10.0,0.0,6.0,2.0,6.0,4.0,6.0,3.0,6.0,2.0,6.0,1.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,615b1ab789b14c9996251fb4,25,Woman,College,Venda,English,Tswana,Sotho,Zulu,BLP,20,16.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,43.584,43.584,29.51,29.51,14.170000000000002,31.610000000000003,10.9,0.0,54.480000000000004,54.480000000000004,45.4,40.86,52.21,36.32,34.05,34.05,164.44400000000002,165.994,119.86,104.42,20.0,20.0,11.0,15.0,20.0,20.0,20.0,20.0,5.0,5.0,3.0,4.0,5.0,4.0,1.0,7.0,4.0,4.0,0.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0,4.0,6.0,4.0,6.0,4.0,10.0,10.0,0.0,0.0,20.0,20.0,18.0,18.0,5.0,5.0,2.0,1.0,1.0,,1.0,1.0,2.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0
0,615b41767003d4ece749ed9d,23,Woman,PlusCollege,English,IsiZulu,Setswana,n/a,No,BLP,20,17.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,42.676,41.314,40.86,0.0,54.50000000000001,54.50000000000001,54.50000000000001,54.50000000000001,54.480000000000004,54.480000000000004,38.59,0.0,47.67,54.480000000000004,47.67,0.0,199.32600000000002,204.774,181.62,54.50000000000001,20.0,20.0,12.0,12.0,20.0,20.0,20.0,20.0,2.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,20.0,,12.0,,20.0,,20.0,,2.0,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,,5.0,,4.0,,2.0,,6.0,,3.0,,6.0,,6.0,
0,615c43b800752a4f3d0fd1f0,24,Donna,Uni,italiano,Inglese,n/a,n/a,n/a,BLP,20,14.0,,,20.0,4.0,,,6.0,7.0,,,20.0,1.0,,,20.0,0.0,,,20.0,1.0,,,2.0,9.0,,,10.0,0.0,,,0.0,10.0,,,7.0,3.0,,,6.0,4.0,,,6.0,4.0,,,6.0,6.0,,,6.0,6.0,,,true,true,,,6.0,3.0,,,6.0,6.0,,,4.0,4.0,,,6.0,6.0,,,6.0,6.0,,,48.124,12.258000000000001,0.0,0.0,27.250000000000004,28.340000000000003,0.0,0.0,54.480000000000004,43.13,0.0,0.0,49.94,49.94,0.0,0.0,179.794,133.668,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,615da9ee365ab7d547b98979,24,Man,PlusCollege,English,Sepedi,n/a,n/a,n/a,BLP,20,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,53.118,41.768,0.0,0.0,39.24,11.99,0.0,0.0,54.480000000000004,54.480000000000004,0.0,0.0,27.240000000000002,54.480000000000004,0.0,0.0,174.07800000000003,162.71800000000002,0.0,0.0,20.0,20.0,17.0,12.0,20.0,20.0,20.0,20.0,20.0,0.0,3.0,7.0,8.0,2.0,7.0,0.0,8.0,2.0,10.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,6.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
0,615f371e6688c87e53e7acf5,24,Man,College,ENGLISH,SETSWANA,N/A,N/A,NO ,BLP,14,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,37.682,37.682,0.0,0.0,33.79,20.71,0.0,0.0,54.480000000000004,34.05,0.0,0.0,29.51,45.4,0.0,0.0,155.46200000000002,137.842,0.0,0.0,13.0,20.0,14.0,7.0,20.0,15.0,20.0,20.0,2.0,2.0,5.0,5.0,3.0,7.0,8.0,2.0,5.0,5.0,10.0,0.0,6.0,3.0,6.0,6.0,6.0,3.0,6.0,3.0,6.0,2.0,2.0,6.0,2.0,6.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,61616ce2bb94584e11c911af,22,Woman,Masters,Portuguese,English,Spanish,n/a,No,BLP,20,13.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,47.67,12.712,6.356,0.0,47.96,5.45,11.99,0.0,54.480000000000004,52.21,38.59,0.0,54.480000000000004,49.94,34.05,0.0,204.59000000000003,120.312,90.986,0.0,20.0,5.0,20.0,9.0,20.0,0.0,20.0,0.0,5.0,1.0,7.0,2.0,10.0,0.0,9.0,1.0,9.0,1.0,9.0,1.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,5.0,,1.0,,0.0,,0.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,4.0,,5.0,,5.0,,3.0,,4.0,,4.0,,4.0,,3.0,
0,6161f43ddd46e845e7b3fab8,24,Uomo,Uni,italiano,inglese,n/a,n/a,n/a,BLP,20,15.0,,,20.0,10.0,,,13.0,13.0,,,20.0,0.0,,,20.0,0.0,,,3.0,0.0,,,10.0,1.0,,,10.0,0.0,,,10.0,2.0,,,10.0,0.0,,,10.0,0.0,,,6.0,4.0,,,6.0,5.0,,,6.0,5.0,,,true,true,,,6.0,3.0,,,6.0,5.0,,,6.0,2.0,,,6.0,6.0,,,6.0,6.0,,,43.584,17.252,0.0,0.0,54.50000000000001,3.2700000000000005,0.0,0.0,54.480000000000004,38.59,0.0,0.0,54.480000000000004,43.13,0.0,0.0,207.04400000000004,102.242,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6163faf9d9ac4586fe776568,22,Man,HighSchool,Bengali,English,Hungarian,n/a,No,BLP,20,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,41.768,25.878,1.362,0.0,26.160000000000004,27.250000000000004,8.72,0.0,52.21,54.480000000000004,0.0,0.0,54.480000000000004,54.480000000000004,2.27,0.0,174.618,162.08800000000002,12.352,0.0,20.0,14.0,10.0,20.0,20.0,0.0,20.0,4.0,2.0,3.0,6.0,4.0,7.0,3.0,0.0,9.0,6.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,,1.0,,2.0,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,,0.0,
0,616494f1ae4537c01914c758,24,Woman,College,Portuguese,English,Spanish,n/a,No,BLP,20,12.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,47.216,19.976,4.994,0.0,50.14,0.0,10.9,0.0,54.480000000000004,52.21,38.59,0.0,43.13,29.51,18.16,0.0,194.966,101.69600000000001,72.644,0.0,20.0,11.0,17.0,14.0,20.0,0.0,20.0,0.0,7.0,7.0,9.0,1.0,10.0,,8.0,2.0,9.0,1.0,10.0,0.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,3.0,1.0,1.0,4.0,,2.0,,0.0,,0.0,,1.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,6.0,,5.0,,3.0,,4.0,,2.0,,1.0,,1.0,
0,616631efeeac0979c1ba85a9,25,Woman,College,portuguese,english,n/a,n/a,no,BLP,20,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,42.676,15.436,0.0,0.0,49.050000000000004,5.45,0.0,0.0,54.480000000000004,49.94,0.0,0.0,54.480000000000004,34.05,0.0,0.0,200.68600000000004,104.87599999999999,0.0,0.0,20.0,8.0,12.0,11.0,20.0,0.0,20.0,0.0,2.0,0.0,10.0,0.0,10.0,0.0,9.0,1.0,6.0,4.0,10.0,0.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,0.0,6.0,5.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,616891e25a026e1f7262116c,23,Woman,Masters,Spanish,English,Portuguese,Turkish,French,BLP,20,10.0,10.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,54.480000000000004,27.240000000000002,13.620000000000001,15.89,33.79,13.080000000000002,13.080000000000002,3.2700000000000005,54.480000000000004,47.67,18.16,6.8100000000000005,54.480000000000004,54.480000000000004,20.43,4.54,197.23000000000002,142.47000000000003,65.28999999999999,30.509999999999998,20.0,17.0,20.0,12.0,20.0,0.0,20.0,1.0,20.0,20.0,6.0,2.0,8.0,2.0,5.0,4.0,6.0,2.0,6.0,2.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,17.0,19.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0
0,616eb493bb7e4ab4fa1de8d4,25,Man,Masters,POLISH,ENGLISH,RUSSIAN,N/A,NO,BLP,20,15.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,43.13,19.068,3.178,0.0,39.24,13.080000000000002,13.080000000000002,0.0,54.480000000000004,47.67,47.67,0.0,54.480000000000004,38.59,31.78,0.0,191.33000000000004,118.40800000000002,95.708,0.0,20.0,8.0,15.0,19.0,20.0,0.0,20.0,0.0,0.0,0.0,8.0,2.0,10.0,0.0,4.0,6.0,6.0,3.0,8.0,1.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,6.0,6.0,6.0,3.0,6.0,3.0,1.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,,1.0,,5.0,,5.0,,6.0,,5.0,,5.0,,2.0,,2.0,,5.0,
0,6170821d1e8ffb9c893b28a4,23,Woman,HighSchool,Sepedi ,English ,XItsonga,Zulu ,No,BLP,20,20.0,20.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,51.302,49.940000000000005,36.32,31.326,18.53,26.160000000000004,7.630000000000001,1.09,54.480000000000004,54.480000000000004,2.27,9.08,54.480000000000004,54.480000000000004,27.240000000000002,6.8100000000000005,178.792,185.06,73.46000000000001,48.306000000000004,20.0,10.0,13.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,4.0,4.0,6.0,3.0,3.0,3.0,4.0,4.0,0.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,11.0,20.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,2.0
0,6171349b89a54d4823f9eca1,22,Woman,College,Zulu,English,n/a,n/a,Afrikaans,BLP,20,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,42.676,52.664,0.0,0.0,17.44,37.06,0.0,0.0,29.51,54.480000000000004,0.0,0.0,45.4,40.86,0.0,0.0,135.026,185.06400000000002,0.0,0.0,20.0,20.0,10.0,20.0,20.0,20.0,20.0,20.0,4.0,20.0,4.0,6.0,6.0,4.0,1.0,9.0,5.0,5.0,0.0,10.0,4.0,6.0,5.0,6.0,4.0,6.0,0.0,6.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,617142c2a843eef6f8f148b6,21,Woman,College,IsiZulu,English,n/a,n/a,No,BLP,20,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,47.216,40.86,0.0,0.0,23.98,30.520000000000003,0.0,0.0,54.480000000000004,54.480000000000004,0.0,0.0,47.67,31.78,0.0,0.0,173.346,157.64,0.0,0.0,20.0,12.0,20.0,20.0,20.0,20.0,20.0,20.0,4.0,4.0,5.0,5.0,6.0,4.0,4.0,6.0,5.0,5.0,2.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,5.0,1.0,6.0,5.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6171d922c871ba795b6a4827,24,Man,College,English,Setswana,N/A,N/A,Yes,BLP,17,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,43.13,41.314,0.0,0.0,49.050000000000004,39.24,0.0,0.0,54.480000000000004,54.480000000000004,0.0,0.0,36.32,54.480000000000004,0.0,0.0,182.98000000000002,189.514,0.0,0.0,16.0,20.0,12.0,5.0,20.0,20.0,20.0,20.0,10.0,6.0,9.0,8.0,7.0,10.0,10.0,6.0,9.0,7.0,10.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,5.0,6.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6172078b966225960be2a7b5,24,Woman,Masters,spanish,english,n/a,n/a,no,BLP,19,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,41.768,18.16,0.0,0.0,38.150000000000006,16.35,0.0,0.0,54.480000000000004,34.05,0.0,0.0,54.480000000000004,36.32,0.0,0.0,188.87800000000004,104.88,0.0,0.0,10.0,7.0,20.0,15.0,20.0,1.0,20.0,1.0,3.0,2.0,9.0,1.0,10.0,0.0,6.0,4.0,5.0,5.0,5.0,5.0,6.0,3.0,6.0,5.0,6.0,4.0,6.0,3.0,6.0,4.0,6.0,5.0,6.0,3.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
